year,day,month,running_day,hour,temp,pressure,wind_speed,wind_direction,humidity,delta_t,station_id
2018,44,2,13,0,-45.3,616.7,4.3,272,55,NA,ag4201802q3h
2018,44,2,13,300,-42.3,616,6.3,263,57,NA,ag4201802q3h
2018,44,2,13,600,-39.3,616,6.5,262,57,NA,ag4201802q3h
2018,44,2,13,900,-38.1,615.8,6.6,267,57.3,NA,ag4201802q3h
2018,44,2,13,1200,-38.9,615.8,5.4,274,56.7,NA,ag4201802q3h
2018,44,2,13,1500,-41.5,615.7,5.1,273,58,NA,ag4201802q3h
2018,44,2,13,1800,-43.9,615.5,4.3,274,57,NA,ag4201802q3h
2018,44,2,13,2100,-45.3,615.6,4.7,265,57,NA,ag4201802q3h
2018,45,2,14,0,-44.9,615.9,4.7,266,53.7,NA,ag4201802q3h
2018,45,2,14,300,-43.9,616.2,5.5,270,54,NA,ag4201802q3h
2018,45,2,14,600,-42.2,616.8,5.8,260,54,NA,ag4201802q3h
2018,45,2,14,900,-41.2,617.3,5.2,254,54.9,NA,ag4201802q3h
2018,45,2,14,1200,-41.9,617.7,4.6,256,50,NA,ag4201802q3h
2018,45,2,14,1500,-44.6,618,3.6,258,56.9,NA,ag4201802q3h
2018,45,2,14,1800,-47.7,618.2,3.5,264,56,NA,ag4201802q3h
2018,45,2,14,2100,-47.9,618.7,3.8,256,56,NA,ag4201802q3h
2018,46,2,15,0,-45.2,619.2,5.2,241,55,NA,ag4201802q3h
2018,46,2,15,300,-43.4,619.9,4.9,248,55.8,NA,ag4201802q3h
2018,46,2,15,600,-41.4,621,4.9,253,57.9,NA,ag4201802q3h
2018,46,2,15,900,-40.4,621.5,4.5,260,56,NA,ag4201802q3h
2018,46,2,15,1200,-41.8,622,3.6,273,57.6,NA,ag4201802q3h
2018,46,2,15,1500,-45,622.2,3.8,278,58,NA,ag4201802q3h
2018,46,2,15,1800,-48,622.4,3.9,285,57,NA,ag4201802q3h
2018,46,2,15,2100,-49.3,622.5,3.7,291,55,NA,ag4201802q3h
2018,47,2,16,0,-47.7,621.9,3.7,301,54,NA,ag4201802q3h
2018,47,2,16,300,-44.5,621,4.7,308,55.1,NA,ag4201802q3h
2018,47,2,16,600,-43.7,620.2,6,294,55,NA,ag4201802q3h
2018,47,2,16,900,-42,619.4,5.2,287,56,NA,ag4201802q3h
2018,47,2,16,1200,-42.2,618.8,5,286,57,NA,ag4201802q3h
2018,47,2,16,1500,-44.3,618,4.4,273,57.4,NA,ag4201802q3h
2018,47,2,16,1800,-47.3,617.5,4.5,272,56,NA,ag4201802q3h
2018,47,2,16,2100,-48.5,617.3,3.2,262,54.9,NA,ag4201802q3h
2018,48,2,17,0,-47.3,617.2,5.3,255,54,NA,ag4201802q3h
2018,48,2,17,300,-45,617.2,4.6,252,55,NA,ag4201802q3h
2018,48,2,17,600,-42.8,617.4,5.3,244,56,NA,ag4201802q3h
2018,48,2,17,900,-42.1,617.8,4.4,237,55.4,NA,ag4201802q3h
2018,48,2,17,1200,-43.2,618.3,2.7,247,56,NA,ag4201802q3h
2018,48,2,17,1500,-46.7,618.4,3.5,253,57,NA,ag4201802q3h
2018,48,2,17,1800,-50,618.7,3,268,55,NA,ag4201802q3h
2018,48,2,17,2100,-51.6,618.9,3.2,273,54,NA,ag4201802q3h
2018,49,2,18,0,-50.1,619.1,3.7,264,53,NA,ag4201802q3h
2018,49,2,18,300,-48.1,619.3,3.5,278,53,NA,ag4201802q3h
2018,49,2,18,600,-46,619.2,3.4,289,53.1,NA,ag4201802q3h
2018,49,2,18,900,-44.8,619.2,3.4,311,53,NA,ag4201802q3h
2018,49,2,18,1200,-45.7,618.8,3.6,322,53,NA,ag4201802q3h
2018,49,2,18,1500,-48,618,4.7,315,55.3,NA,ag4201802q3h
2018,49,2,18,1800,-50.2,617.6,5.1,299,55,NA,ag4201802q3h
2018,49,2,18,2100,-51.6,617.2,4.6,292,53,NA,ag4201802q3h
2018,50,2,19,0,-50,616.9,4.7,288,53,NA,ag4201802q3h
2018,50,2,19,300,-46.8,616.6,4.9,280,54,NA,ag4201802q3h
2018,50,2,19,600,-43.6,616.2,5.7,280,55,NA,ag4201802q3h
2018,50,2,19,900,-41.8,615.7,5.8,277,56,NA,ag4201802q3h
2018,50,2,19,1200,-42.5,615.2,5.1,275,56,NA,ag4201802q3h
2018,50,2,19,1500,-45,614.7,5.2,280,57,NA,ag4201802q3h
2018,50,2,19,1800,-48,614.7,4.3,281,55.7,NA,ag4201802q3h
2018,50,2,19,2100,-49.1,615,5.2,287,54,NA,ag4201802q3h
2018,51,2,20,0,-48,615.7,4.3,287,53.5,NA,ag4201802q3h
2018,51,2,20,300,-45.3,616.2,6.2,288,54,NA,ag4201802q3h
2018,51,2,20,600,-43.2,616.9,6.3,292,54.6,NA,ag4201802q3h
2018,51,2,20,900,-42.1,617.4,6,295,54,NA,ag4201802q3h
2018,51,2,20,1200,-43.2,617.6,5.9,299,54,NA,ag4201802q3h
2018,51,2,20,1500,-45.8,618,4.9,285,56,NA,ag4201802q3h
2018,51,2,20,1800,-48.7,618.3,4,280,55,NA,ag4201802q3h
2018,51,2,20,2100,-50,618.7,4.1,282,54.5,NA,ag4201802q3h
2018,52,2,21,0,-49.3,619.2,4.3,263,53,NA,ag4201802q3h
2018,52,2,21,300,-46.8,619.4,4.9,272,54.3,NA,ag4201802q3h
2018,52,2,21,600,-44.6,619.8,5.6,270,54,NA,ag4201802q3h
2018,52,2,21,900,-43.4,620.1,5.3,272,57,NA,ag4201802q3h
2018,52,2,21,1200,-43.8,620.2,5.8,280,55,NA,ag4201802q3h
2018,52,2,21,1500,-45.5,620,5.2,283,56.1,NA,ag4201802q3h
2018,52,2,21,1800,-48.1,620,3.7,279,56,NA,ag4201802q3h
2018,52,2,21,2100,-49,620.3,4,283,56,NA,ag4201802q3h
2018,53,2,22,0,-48,620.4,4.2,268,56.6,NA,ag4201802q3h
2018,53,2,22,300,-46,620.8,5,268,54,NA,ag4201802q3h
2018,53,2,22,600,-44.1,620.7,5.5,267,56,NA,ag4201802q3h
2018,53,2,22,900,-43.1,621.3,5.7,270,55.6,NA,ag4201802q3h
2018,53,2,22,1200,-44.5,621.4,4.5,272,54,NA,ag4201802q3h
2018,53,2,22,1500,-47.5,621.6,4.1,259,55,NA,ag4201802q3h
2018,53,2,22,1800,-50.9,622,3.4,262,55,NA,ag4201802q3h
2018,53,2,22,2100,-51.9,622.5,3.9,270,54,NA,ag4201802q3h
2018,54,2,23,0,-52.5,622.9,3.4,262,52,NA,ag4201802q3h
2018,54,2,23,300,-50,623,5.2,253,52,NA,ag4201802q3h
2018,54,2,23,600,-47.8,623.2,5.2,254,52.1,NA,ag4201802q3h
2018,54,2,23,900,-46.6,623.4,4.2,258,57.7,NA,ag4201802q3h
2018,54,2,23,1200,-47.8,623.2,3.5,262,52.7,NA,ag4201802q3h
2018,54,2,23,1500,-50.7,622.8,3.2,265,55,NA,ag4201802q3h
2018,54,2,23,1800,-53.8,622.5,3,270,54,NA,ag4201802q3h
2018,54,2,23,2100,-54.6,622.1,3.3,283,52,NA,ag4201802q3h
2018,55,2,24,0,-53.5,621.6,3.4,288,51,NA,ag4201802q3h
2018,55,2,24,300,-50.6,620.8,4,289,51.9,NA,ag4201802q3h
2018,55,2,24,600,-48.4,620.1,4.3,296,53,NA,ag4201802q3h
2018,55,2,24,900,-47.7,619.2,4.6,311,53,NA,ag4201802q3h
2018,55,2,24,1200,-47.4,617.8,5.5,311,54,NA,ag4201802q3h
2018,55,2,24,1500,-49.6,616.7,5,290,54.5,NA,ag4201802q3h
2018,55,2,24,1800,-51.3,615.7,4,289,55,NA,ag4201802q3h
2018,55,2,24,2100,-49,615,4,287,56,NA,ag4201802q3h
2018,56,2,25,0,-48.7,614.8,3,259,54.3,NA,ag4201802q3h
2018,56,2,25,300,-46.6,614.1,4.7,258,54,NA,ag4201802q3h
2018,56,2,25,600,-44,613.8,6.3,266,58,NA,ag4201802q3h
2018,56,2,25,900,-43.5,613.3,4.7,262,59,NA,ag4201802q3h
2018,56,2,25,1200,-44.8,612.8,4.7,266,56,NA,ag4201802q3h
2018,56,2,25,1500,-48.5,612.4,3.2,272,56,NA,ag4201802q3h
2018,56,2,25,1800,-51.6,612.2,3.1,276,55,NA,ag4201802q3h
2018,56,2,25,2100,-52.8,611.9,3.1,273,54,NA,ag4201802q3h
2018,57,2,26,0,-52.6,612,2,253,53,NA,ag4201802q3h
2018,57,2,26,300,-50.8,612.2,4.9,255,52.2,NA,ag4201802q3h
2018,57,2,26,600,-49,612.5,4.3,262,53,NA,ag4201802q3h
2018,57,2,26,900,-48.3,612.9,4.1,273,52.9,NA,ag4201802q3h
2018,57,2,26,1200,-49.5,613.4,3.4,279,53,NA,ag4201802q3h
2018,57,2,26,1500,-52.4,613.3,3.1,274,53,NA,ag4201802q3h
2018,57,2,26,1800,-55,613.5,2.8,277,52,NA,ag4201802q3h
2018,57,2,26,2100,-56.2,613.8,2.3,283,51,NA,ag4201802q3h
2018,58,2,27,0,-55.3,614.2,2.6,284,50,NA,ag4201802q3h
2018,58,2,27,300,-52.5,614.3,3.5,267,51,NA,ag4201802q3h
2018,58,2,27,600,-50,614.5,4.2,268,54,NA,ag4201802q3h
2018,58,2,27,900,-48.6,614.8,3.7,266,53,NA,ag4201802q3h
2018,58,2,27,1200,-49.8,614.8,3,273,54.4,NA,ag4201802q3h
2018,58,2,27,1500,-52.4,614.8,2.8,267,54,NA,ag4201802q3h
2018,58,2,27,1800,-54.4,615,3,288,53.7,NA,ag4201802q3h
2018,58,2,27,2100,-55.2,615.3,1.9,294,52,NA,ag4201802q3h
2018,59,2,28,0,-53.7,615.4,3.2,280,51.2,NA,ag4201802q3h
2018,59,2,28,300,-51.4,615.4,4.3,264,52,NA,ag4201802q3h
2018,59,2,28,600,-49,615.3,4.4,255,53,NA,ag4201802q3h
2018,59,2,28,900,-47.4,615.2,3.9,264,54,NA,ag4201802q3h
2018,59,2,28,1200,-47.8,615.1,4.1,250,54.9,NA,ag4201802q3h
2018,59,2,28,1500,-50.1,614.8,3.1,257,55,NA,ag4201802q3h
2018,59,2,28,1800,-51.8,614.7,3.2,242,55,NA,ag4201802q3h
2018,59,2,28,2100,-53.3,614.6,2.5,250,53.4,NA,ag4201802q3h
2018,60,3,1,0,-53.1,614.4,2.6,262,54,NA,ag4201803q3h
2018,60,3,1,300,-49.4,614.1,6.1,242,54,NA,ag4201803q3h
2018,60,3,1,600,-47.8,614.1,6.6,245,55.9,NA,ag4201803q3h
2018,60,3,1,900,-47.1,614.1,6.1,244,54.4,NA,ag4201803q3h
2018,60,3,1,1200,-48,614.3,4.9,249,54,NA,ag4201803q3h
2018,60,3,1,1500,-51.3,614.1,3.5,255,55,NA,ag4201803q3h
2018,60,3,1,1800,-52.8,614.1,3.3,254,58,NA,ag4201803q3h
2018,60,3,1,2100,-52.9,614,3.2,252,53,NA,ag4201803q3h
2018,61,3,2,0,-51.9,614.3,4.1,242,53,NA,ag4201803q3h
2018,61,3,2,300,-49.6,614.3,4.3,247,54,NA,ag4201803q3h
2018,61,3,2,600,-47.7,614.3,5.8,246,60,NA,ag4201803q3h
2018,61,3,2,900,-46.5,614.5,6.2,244,56,NA,ag4201803q3h
2018,61,3,2,1200,-47.4,614.7,4.9,248,55,NA,ag4201803q3h
2018,61,3,2,1500,-51.3,614.8,3.8,270,56,NA,ag4201803q3h
2018,61,3,2,1800,-53.8,615,2.2,271,53,NA,ag4201803q3h
2018,61,3,2,2100,-54.8,615.3,2.9,280,52.5,NA,ag4201803q3h
2018,62,3,3,0,-54.4,615.9,3.5,278,51,NA,ag4201803q3h
2018,62,3,3,300,-51.4,616.2,3.7,253,53,NA,ag4201803q3h
2018,62,3,3,600,-49.2,616.5,4,241,57,NA,ag4201803q3h
2018,62,3,3,900,-48.1,616.9,5.2,253,54,NA,ag4201803q3h
2018,62,3,3,1200,-49.4,617.4,3.6,251,54,NA,ag4201803q3h
2018,62,3,3,1500,-53.6,617.5,2.4,269,54,NA,ag4201803q3h
2018,62,3,3,1800,-54.9,617.7,2.3,272,52,NA,ag4201803q3h
2018,62,3,3,2100,-56.3,618.2,2.7,277,51,NA,ag4201803q3h
2018,63,3,4,0,-55.5,618.3,2.8,254,51,NA,ag4201803q3h
2018,63,3,4,300,-52.8,618.3,2.9,258,54,NA,ag4201803q3h
2018,63,3,4,600,-51.6,618.2,3.8,250,53.2,NA,ag4201803q3h
2018,63,3,4,900,-50.6,617.8,5.6,238,53,NA,ag4201803q3h
2018,63,3,4,1200,-51.9,617.6,3.4,247,53.2,NA,ag4201803q3h
2018,63,3,4,1500,-54.2,616.9,1,294,55,NA,ag4201803q3h
2018,63,3,4,1800,-54.9,616.2,2.2,252,53,NA,ag4201803q3h
2018,63,3,4,2100,-53.9,615.4,3,246,53,NA,ag4201803q3h
2018,64,3,5,0,-53.1,614.8,3.8,240,53.4,NA,ag4201803q3h
2018,64,3,5,300,-51.3,614,6,238,54,NA,ag4201803q3h
2018,64,3,5,600,-49.7,613.5,6,240,56,NA,ag4201803q3h
2018,64,3,5,900,-49.5,613.4,4.4,241,54,NA,ag4201803q3h
2018,64,3,5,1200,-51.1,613.2,4.2,247,53.8,NA,ag4201803q3h
2018,64,3,5,1500,-54.3,612.9,3.4,272,52.4,NA,ag4201803q3h
2018,64,3,5,1800,-56.6,612.6,2.3,331,51,NA,ag4201803q3h
2018,64,3,5,2100,-57.5,612.3,2.1,314,51,NA,ag4201803q3h
2018,65,3,6,0,-56,612.5,2.5,278,51,NA,ag4201803q3h
2018,65,3,6,300,-54.2,612.1,2.5,270,52.5,NA,ag4201803q3h
2018,65,3,6,600,-52.2,612.1,3.9,271,53,NA,ag4201803q3h
2018,65,3,6,900,-51.6,611.7,3.8,278,53,NA,ag4201803q3h
2018,65,3,6,1200,-52.8,611.3,3.9,283,53,NA,ag4201803q3h
2018,65,3,6,1500,-55.2,610.8,2,300,52.6,NA,ag4201803q3h
2018,65,3,6,1800,-56.1,610.3,2.9,312,52.3,NA,ag4201803q3h
2018,65,3,6,2100,-56.8,609.8,3,344,52,NA,ag4201803q3h
2018,66,3,7,0,-57.1,609.6,2.2,357,51,NA,ag4201803q3h
2018,66,3,7,300,-55.8,609.5,2.2,279,56,NA,ag4201803q3h
2018,66,3,7,600,-53.7,609.5,2.2,272,53.1,NA,ag4201803q3h
2018,66,3,7,900,-53.2,609.7,4.5,237,53,NA,ag4201803q3h
2018,66,3,7,1200,-54.3,610,2,262,53,NA,ag4201803q3h
2018,66,3,7,1500,-55.6,610,1.3,250,49,NA,ag4201803q3h
2018,66,3,7,1800,-56.1,610.7,1.4,322,53.5,NA,ag4201803q3h
2018,66,3,7,2100,-56.1,611,1.6,298,54,NA,ag4201803q3h
2018,67,3,8,0,-56.8,611.2,2.4,296,51,NA,ag4201803q3h
2018,67,3,8,300,-55.5,611.3,3.3,258,53,NA,ag4201803q3h
2018,67,3,8,600,-53.3,611.5,2.5,254,54,NA,ag4201803q3h
2018,67,3,8,900,-52.3,611.6,5.8,233,59,NA,ag4201803q3h
2018,67,3,8,1200,-53.4,611.9,6.6,236,54,NA,ag4201803q3h
2018,67,3,8,1500,-52.1,611.9,8.7,236,62,NA,ag4201803q3h
2018,67,3,8,1800,-50.1,612.2,8.9,232,56,NA,ag4201803q3h
2018,67,3,8,2100,-48.6,612.8,10,224,56.7,NA,ag4201803q3h
2018,68,3,9,0,-48.2,613.5,9.5,222,57,NA,ag4201803q3h
2018,68,3,9,300,-48.4,614,8.5,221,58,NA,ag4201803q3h
2018,68,3,9,600,-48.6,614.7,7.8,232,57,NA,ag4201803q3h
2018,68,3,9,900,-49.3,615,7.8,229,56,NA,ag4201803q3h
2018,68,3,9,1200,-50.8,615.3,8.3,226,55,NA,ag4201803q3h
2018,68,3,9,1500,-51.8,615.7,8.1,226,55,NA,ag4201803q3h
2018,68,3,9,1800,-54,616.3,6.3,231,53.8,NA,ag4201803q3h
2018,68,3,9,2100,-55.4,616.9,6.1,236,53,NA,ag4201803q3h
2018,69,3,10,0,-55.4,617.5,5.6,239,53,NA,ag4201803q3h
2018,69,3,10,300,-55.2,617.7,4.7,256,52.5,NA,ag4201803q3h
2018,69,3,10,600,-53.6,618,4.4,243,53,NA,ag4201803q3h
2018,69,3,10,900,-53.3,618.2,5.4,242,53,NA,ag4201803q3h
2018,69,3,10,1200,-55,618.7,3.6,253,54,NA,ag4201803q3h
2018,69,3,10,1500,-55.6,619.1,2.1,254,52.4,NA,ag4201803q3h
2018,69,3,10,1800,-57.2,619.8,2.5,249,51,NA,ag4201803q3h
2018,69,3,10,2100,-58,620.4,2.7,280,50.9,NA,ag4201803q3h
2018,70,3,11,0,-56.9,621.1,1.9,252,52,NA,ag4201803q3h
2018,70,3,11,300,-55.1,621.4,3,252,53,NA,ag4201803q3h
2018,70,3,11,600,-53.3,621.6,6.3,228,56,NA,ag4201803q3h
2018,70,3,11,900,-52.5,621.5,7,230,57,NA,ag4201803q3h
2018,70,3,11,1200,-52.8,621.9,6.3,231,53.7,NA,ag4201803q3h
2018,70,3,11,1500,-53.6,622.1,6.5,219,54,NA,ag4201803q3h
2018,70,3,11,1800,-54.9,622.5,4.9,234,53,NA,ag4201803q3h
2018,70,3,11,2100,-51.8,622.6,4.5,224,55,NA,ag4201803q3h
2018,71,3,12,0,-51.9,622.8,4.1,225,54.1,NA,ag4201803q3h
2018,71,3,12,300,-52.8,622.7,4.2,231,55,NA,ag4201803q3h
2018,71,3,12,600,-50.3,622.7,4.6,228,55,NA,ag4201803q3h
2018,71,3,12,900,-50.3,622.9,4.2,227,54.9,NA,ag4201803q3h
2018,71,3,12,1200,-54,623,3.4,240,53,NA,ag4201803q3h
2018,71,3,12,1500,-58.7,623,2.9,270,50,NA,ag4201803q3h
2018,71,3,12,1800,-61,623.5,3.1,276,49,NA,ag4201803q3h
2018,71,3,12,2100,-62.1,623.6,2.1,275,48,NA,ag4201803q3h
2018,72,3,13,0,-62,624,2.3,296,49,NA,ag4201803q3h
2018,72,3,13,300,-60.9,624,3.1,293,49,NA,ag4201803q3h
2018,72,3,13,600,-58.9,624.5,3.8,291,49,NA,ag4201803q3h
2018,72,3,13,900,-57.6,624.8,4.7,295,50,NA,ag4201803q3h
2018,72,3,13,1200,-59.2,625,2.9,291,49,NA,ag4201803q3h
2018,72,3,13,1500,-61,625,3.7,298,48,NA,ag4201803q3h
2018,72,3,13,1800,-61.8,625.5,4,304,48,NA,ag4201803q3h
2018,72,3,13,2100,-62.9,625.5,3.8,320,47,NA,ag4201803q3h
2018,73,3,14,0,-60.9,625.3,4.1,323,49,NA,ag4201803q3h
2018,73,3,14,300,-60.2,624.7,4,317,48,NA,ag4201803q3h
2018,73,3,14,600,-58.6,624,5,338,49,NA,ag4201803q3h
2018,73,3,14,900,-58.1,623,6.1,312,49.3,NA,ag4201803q3h
2018,73,3,14,1200,-57.4,622.5,6.7,313,51,NA,ag4201803q3h
2018,73,3,14,1500,-56.6,621.8,6.2,305,52,NA,ag4201803q3h
2018,73,3,14,1800,-55,622,4.4,293,52,NA,ag4201803q3h
2018,73,3,14,2100,-55.1,621.8,3.5,301,52,NA,ag4201803q3h
2018,74,3,15,0,-55.2,621.9,3.4,307,52,NA,ag4201803q3h
2018,74,3,15,300,-54.7,621.8,4.5,289,52.3,NA,ag4201803q3h
2018,74,3,15,600,-53.4,621.6,5.4,296,53,NA,ag4201803q3h
2018,74,3,15,900,-52.1,621.4,3.8,289,53.3,NA,ag4201803q3h
2018,74,3,15,1200,-51.9,620.9,4,307,54,NA,ag4201803q3h
2018,74,3,15,1500,-53.2,620,4.3,303,54,NA,ag4201803q3h
2018,74,3,15,1800,-52.8,619.2,4.3,300,57.8,NA,ag4201803q3h
2018,74,3,15,2100,-53.2,618.3,4.3,313,NA,NA,ag4201803q3h
2018,75,3,16,0,-54.3,617.3,3.8,324,NA,NA,ag4201803q3h
2018,75,3,16,300,-53.9,616,3.6,297,NA,NA,ag4201803q3h
2018,75,3,16,600,-52.9,615.2,3.3,315,53,NA,ag4201803q3h
2018,75,3,16,900,-53,614.7,2.8,302,53,NA,ag4201803q3h
2018,75,3,16,1200,-54.4,614.1,2.9,259,53,NA,ag4201803q3h
2018,75,3,16,1500,-56.6,614.1,2.4,313,52,NA,ag4201803q3h
2018,75,3,16,1800,-58.6,613.8,2.5,345,52,NA,ag4201803q3h
2018,75,3,16,2100,-60.2,613.4,1.8,279,49,NA,ag4201803q3h
2018,76,3,17,0,-60.6,612.9,3.2,352,49,NA,ag4201803q3h
2018,76,3,17,300,-60.6,612.4,1.8,291,49,NA,ag4201803q3h
2018,76,3,17,600,-59.5,611.7,1.9,280,50.7,NA,ag4201803q3h
2018,76,3,17,900,-58.7,611.3,2,316,51,NA,ag4201803q3h
2018,76,3,17,1200,-59.8,610.8,2.5,300,49,NA,ag4201803q3h
2018,76,3,17,1500,-60.2,610.4,1.1,306,49,NA,ag4201803q3h
2018,76,3,17,1800,-60.3,610,2.4,357,49,NA,ag4201803q3h
2018,76,3,17,2100,-60.8,610,1,326,49,NA,ag4201803q3h
2018,77,3,18,0,-61.4,610.3,2.4,308,48,NA,ag4201803q3h
2018,77,3,18,300,-59.4,610.5,1.9,272,50,NA,ag4201803q3h
2018,77,3,18,600,-56.2,611,2.4,270,58,NA,ag4201803q3h
2018,77,3,18,900,-55,611.8,2.7,270,52.2,NA,ag4201803q3h
2018,77,3,18,1200,-56.8,612.7,2.2,295,51,NA,ag4201803q3h
2018,77,3,18,1500,-58,613.3,1.6,302,50,NA,ag4201803q3h
2018,77,3,18,1800,-60.1,614.5,1.2,301,49,NA,ag4201803q3h
2018,77,3,18,2100,-59.3,615.2,2.9,249,51,NA,ag4201803q3h
2018,78,3,19,0,-58.9,616.5,2.3,250,49.7,NA,ag4201803q3h
2018,78,3,19,300,-59.3,617.5,3.4,242,50,NA,ag4201803q3h
2018,78,3,19,600,-57.2,617.7,3.1,239,51,NA,ag4201803q3h
2018,78,3,19,900,-57.6,618.2,3.1,233,NA,NA,ag4201803q3h
2018,78,3,19,1200,-59.5,618.5,3,267,50,NA,ag4201803q3h
2018,78,3,19,1500,-62.6,618.5,3.1,286,48,NA,ag4201803q3h
2018,78,3,19,1800,-64.5,618.2,4.3,284,46,NA,ag4201803q3h
2018,78,3,19,2100,-65.5,618.5,4.5,287,NA,NA,ag4201803q3h
2018,79,3,20,0,-65.5,618.3,2.8,292,NA,NA,ag4201803q3h
2018,79,3,20,300,-62.9,617.6,2.9,300,NA,NA,ag4201803q3h
2018,79,3,20,600,-60.1,617.4,3.1,261,NA,NA,ag4201803q3h
2018,79,3,20,900,-58.6,617.1,2.8,278,NA,NA,ag4201803q3h
2018,79,3,20,1200,-60.6,616.5,2.7,278,NA,NA,ag4201803q3h
2018,79,3,20,1500,-59.6,616,1.5,277,NA,NA,ag4201803q3h
2018,79,3,20,1800,-59.6,615.9,3.4,285,NA,NA,ag4201803q3h
2018,79,3,20,2100,-59,615.8,3.4,286,NA,NA,ag4201803q3h
2018,80,3,21,0,-60.3,615.8,3.1,278,NA,NA,ag4201803q3h
2018,80,3,21,300,-58.6,615.7,3.1,276,NA,NA,ag4201803q3h
2018,80,3,21,600,-58,615.9,3,270,NA,NA,ag4201803q3h
2018,80,3,21,900,-57,616.3,3.2,286,NA,NA,ag4201803q3h
2018,80,3,21,1200,-59.3,616.4,2.9,303,NA,NA,ag4201803q3h
2018,80,3,21,1500,-59.9,616.8,1.9,327,NA,NA,ag4201803q3h
2018,80,3,21,1800,-60.9,617.3,2.2,290,NA,NA,ag4201803q3h
2018,80,3,21,2100,-59.9,617.9,2.4,316,NA,NA,ag4201803q3h
2018,81,3,22,0,-59.7,618.6,2.6,350,NA,NA,ag4201803q3h
2018,81,3,22,300,-58.3,619.6,1.8,305,50.1,NA,ag4201803q3h
2018,81,3,22,600,-57.1,620.5,2.9,295,50.8,NA,ag4201803q3h
2018,81,3,22,900,-56.8,621.9,1.5,261,52,NA,ag4201803q3h
2018,81,3,22,1200,-58.2,623.4,1.5,292,NA,NA,ag4201803q3h
2018,81,3,22,1500,-57.9,625,1.1,318,51,NA,ag4201803q3h
2018,81,3,22,1800,-56.6,626.5,2.1,312,50.9,NA,ag4201803q3h
2018,81,3,22,2100,-55,627.7,2.3,319,53,NA,ag4201803q3h
2018,82,3,23,0,-53.5,628.8,2.4,276,NA,NA,ag4201803q3h
2018,82,3,23,300,-48.8,629.7,5.3,233,55,NA,ag4201803q3h
2018,82,3,23,600,-44.8,630.1,6.9,230,63,NA,ag4201803q3h
2018,82,3,23,900,-39.1,630.3,11.9,228,59.2,NA,ag4201803q3h
2018,82,3,23,1200,-37.6,631.5,12.7,228,64,NA,ag4201803q3h
2018,82,3,23,1500,-37.1,633,11.7,218,62,NA,ag4201803q3h
2018,82,3,23,1800,-39.9,634.4,10.1,221,61.5,NA,ag4201803q3h
2018,82,3,23,2100,-40.1,636.1,7.9,229,62,NA,ag4201803q3h
2018,83,3,24,0,-42.2,636.8,6.8,242,60,NA,ag4201803q3h
2018,83,3,24,300,-41.2,637.3,7.8,230,61,NA,ag4201803q3h
2018,83,3,24,600,-40.2,637.7,8.2,228,62,NA,ag4201803q3h
2018,83,3,24,900,-42.6,637.9,6.4,246,63,NA,ag4201803q3h
2018,83,3,24,1200,-45.4,638.3,5.3,251,59,NA,ag4201803q3h
2018,83,3,24,1500,-46.7,637.7,4.9,239,57.7,NA,ag4201803q3h
2018,83,3,24,1800,-47.4,637.6,2.7,241,58,NA,ag4201803q3h
2018,83,3,24,2100,-45.4,636.6,4.1,244,59,NA,ag4201803q3h
2018,84,3,25,0,-50.3,636.1,4.2,285,56,NA,ag4201803q3h
2018,84,3,25,300,-46.5,634.9,4.8,279,57.7,NA,ag4201803q3h
2018,84,3,25,600,-40.9,633.6,5.1,283,61,NA,ag4201803q3h
2018,84,3,25,900,-41.6,632.4,4.6,276,60,NA,ag4201803q3h
2018,84,3,25,1200,-39.7,630.8,6.5,280,61,NA,ag4201803q3h
2018,84,3,25,1500,-40.6,629.1,5.3,279,61,NA,ag4201803q3h
2018,84,3,25,1800,-43.8,627.9,4.8,285,59.5,NA,ag4201803q3h
2018,84,3,25,2100,-48.2,627.4,3.6,287,61,NA,ag4201803q3h
2018,85,3,26,0,-50,627.6,2.6,328,56,NA,ag4201803q3h
2018,85,3,26,300,-50.5,627.3,2.9,305,56,NA,ag4201803q3h
2018,85,3,26,600,-51.5,627.2,3.6,282,55,NA,ag4201803q3h
2018,85,3,26,900,-53.4,627.3,2,279,54,NA,ag4201803q3h
2018,85,3,26,1200,-56,627,1.9,299,53,NA,ag4201803q3h
2018,85,3,26,1500,-57,626.3,2.3,288,52,NA,ag4201803q3h
2018,85,3,26,1800,-57.6,625.9,2.1,348,52.9,NA,ag4201803q3h
2018,85,3,26,2100,-58,625.9,1.6,310,51.5,NA,ag4201803q3h
2018,86,3,27,0,-58.8,625.6,1.5,312,51,NA,ag4201803q3h
2018,86,3,27,300,-57.4,625.3,3.4,240,52.2,NA,ag4201803q3h
2018,86,3,27,600,-57.6,625.1,3.4,227,52,NA,ag4201803q3h
2018,86,3,27,900,-58.2,624.5,1.5,260,51.4,NA,ag4201803q3h
2018,86,3,27,1200,-59.8,624.3,2.5,231,50,NA,ag4201803q3h
2018,86,3,27,1500,-59.7,624,2.2,247,50,NA,ag4201803q3h
2018,86,3,27,1800,-58.9,623.7,2.7,252,51,NA,ag4201803q3h
2018,86,3,27,2100,-58.6,623.4,1.3,303,51.1,NA,ag4201803q3h
2018,87,3,28,0,-58,623.5,6,245,51,NA,ag4201803q3h
2018,87,3,28,300,-56.9,624,2.1,257,52,NA,ag4201803q3h
