Station,Date,Year,Month,Day_Night,Krill_per_1m2,Krill_per_1m2_log
aml1993jan42,1993-01-23,1993,1,day,1.244,0.35102285258412375
aml1993jan43,1993-01-23,1993,1,day,6.444,0.8718063644587294
aml1993jan44,1993-01-23,1993,1,day,2.947,0.5962671263955154
aml1993jan45,1993-01-23,1993,1,day,5.363,0.8036619232362243
aml1993jan46,1993-01-23,1993,1,night,0,0
aml1993jan47,1993-01-24,1993,1,night,0.059,0.024895960107484977
aml1993jan48,1993-01-24,1993,1,day,22.968,1.3796317960193725
aml1993jan49,1993-01-24,1993,1,day,0.966,0.2935835134961168
aml1993jan5,1993-01-16,1993,1,day,7.719,0.940466677663529
aml1993jan50,1993-01-24,1993,1,day,67.359,1.8347957009524667
aml1993jan51,1993-01-24,1993,1,night,0,0
aml1993jan52,1993-01-25,1993,1,night,0.137,0.05576046468773478
aml1993jan54,1993-01-25,1993,1,day,0,0
aml1993jan55,1993-01-25,1993,1,day,0,0
aml1993jan56,1993-01-25,1993,1,day,3.139,0.6168954264007599
aml1993jan57,1993-01-25,1993,1,night,1.714,0.4336098433237182
aml1993jan58,1993-01-26,1993,1,night,31.048,1.505800931949501
aml1993jan59,1993-01-26,1993,1,day,0.62,0.20951501454263097
aml1993jan6,1993-01-16,1993,1,day,1.497,0.39741854235134777
aml1993jan60,1993-01-26,1993,1,day,7.15,0.9111576087399766
aml1993jan61,1993-01-26,1993,1,day,2.073,0.48756256025637823
aml1993jan62,1993-01-26,1993,1,day,7.906,0.9496826907952041
aml1993jan63,1993-01-26,1993,1,day,6.939,0.8997658019443862
aml1993jan64,1993-01-27,1993,1,night,14.43,1.1883659260631483
aml1993jan66,1993-01-27,1993,1,day,0.532,0.18525876529658514
aml1993jan67,1993-01-27,1993,1,day,0.548,0.1897709563468738
aml1993jan68,1993-01-27,1993,1,night,0.07,0.029383777685209667
aml1993jan69,1993-01-28,1993,1,night,0.482,0.17084820364330935
aml1993jan7,1993-01-16,1993,1,day,0.778,0.24993175663419492
aml1993jan70,1993-01-28,1993,1,day,5.013,0.7790912038454991
aml1993jan71,1993-01-28,1993,1,day,68.54,1.8422346863472396
aml1993jan72,1993-01-28,1993,1,day,6.891,0.8971320433820944
aml1993jan73,1993-01-28,1993,1,day,2.212,0.5067755366066433
aml1993jan74,1993-01-28,1993,1,day,3.993,0.6983615660551098
aml1993jan75,1993-01-28,1993,1,night,77.381,1.894210799990661
aml1993jan76,1993-01-29,1993,1,night,0.279,0.10687054447865389
aml1993jan77,1993-01-29,1993,1,day,8.332,0.9699747301217151
aml1993jan78,1993-01-29,1993,1,day,6.658,0.8841153620116688
aml1993jan79,1993-01-29,1993,1,day,7.246,0.9162433304653397
aml1993jan80,1993-01-29,1993,1,day,0.087,0.03622954408629452
aml1993jan81,1993-01-29,1993,1,night,1.699,0.4312028845565166
aml1993jan82,1993-01-30,1993,1,day,0.263,0.10140335055533072
aml1993jan83,1993-01-30,1993,1,day,0.14,0.056904851336472634
aml1993jan84,1993-01-30,1993,1,day,0,0
aml1993jan85,1993-01-30,1993,1,day,2.511,0.5454308294653512
aml1993jan86,1993-01-30,1993,1,day,19.223,1.3058455818584538
aml1993jan87,1993-01-30,1993,1,night,0.053,0.02242837118548649
aml1993jan88,1993-01-31,1993,1,night,0.935,0.2866809693549302
aml1993jan89,1993-01-31,1993,1,day,11.406,1.0936317768289476
aml1993jan9,1993-01-16,1993,1,day,0,0
aml1993jan90,1993-01-31,1993,1,day,10.528,1.061753967805933
aml1993jan91,1993-01-31,1993,1,day,4.451,0.7364761820276967
aml1993jansalp,1993-01-15,1993,1,NA,NA,NA
aml1994feb1,1994-03-09,1994,3,night,0,0
aml1994feb10,1994-03-07,1994,3,day,0,0
aml1994feb11,1994-03-07,1994,3,day,0.095,0.03941411917613713
aml1994feb12,1994-03-07,1994,3,day,0,0
aml1994feb13,1994-03-07,1994,3,day,0.321,0.12090281761452719
aml1994feb14,1994-03-07,1994,3,night,46.882,1.680172282311302
aml1994feb15,1994-03-07,1994,3,night,2.202,0.5054213275832808
aml1994feb16,1994-03-06,1994,3,night,0.825,0.2612628687924935
aml1994feb17,1994-03-06,1994,3,day,0.184,0.07335170238690095
aml1994feb19,1994-03-06,1994,3,day,0.156,0.06295783408451021
aml1994feb2,1994-03-09,1994,3,night,1.029,0.307282047033346
aml1994feb20,1994-03-06,1994,3,day,0.149,0.06032002868828519
aml1994feb21,1994-03-06,1994,3,night,0.553,0.19117145572855848
aml1994feb22,1994-03-06,1994,3,night,0.298,0.11327469246435044
aml1994feb23,1994-03-05,1994,3,night,0,0
aml1994feb24,1994-03-05,1994,3,day,0,0
aml1994feb25,1994-03-05,1994,3,day,0,0
aml1994feb27,1994-03-05,1994,3,day,0,0
aml1994feb28,1994-03-05,1994,3,night,74.334,1.876991027724732
aml1994feb29,1994-03-05,1994,3,night,82.369,1.921004592224076
aml1994feb3,1994-03-08,1994,3,night,0,0
aml1994feb30,1994-03-04,1994,3,night,19.098,1.303152841889143
aml1994feb31,1994-03-04,1994,3,day,0,0
aml1994feb32,1994-03-04,1994,3,day,0.225,0.0881360887005513
aml1994feb33,1994-03-04,1994,3,day,0.138,0.05614226205905233
aml1994feb34,1994-03-04,1994,3,day,0.245,0.09516935143175517
aml1994feb35,1994-03-04,1994,3,day,3.568,0.6597260952377916
aml1994feb36,1994-03-04,1994,3,night,1.85,0.4548448600085102
aml1994feb37,1994-03-04,1994,3,night,7.49,0.9289076902439527
aml1994feb38,1994-03-03,1994,3,night,3.649,0.6673595461830871
aml1994feb39,1994-03-03,1994,3,day,0.136,0.05537833137500011
aml1994feb4,1994-03-08,1994,3,day,0,0
aml1994feb40,1994-03-03,1994,3,day,0,0
aml1994feb41,1994-03-03,1994,3,day,0,0
aml1994feb42,1994-03-03,1994,3,day,0,0
aml1994feb43,1994-03-03,1994,3,day,0,0
aml1994feb44,1994-03-03,1994,3,night,0.171,0.06855689507236314
aml1994feb45,1994-03-03,1994,3,night,0.156,0.06295783408451021
aml1994feb46,1994-03-02,1994,3,night,0,0
aml1994feb47,1994-03-02,1994,3,night,0,0
aml1994feb48,1994-03-02,1994,3,day,0.228,0.08919836680514887
aml1994feb49,1994-03-02,1994,3,day,0.135,0.05499586152914153
aml1994feb5,1994-03-08,1994,3,day,0.605,0.20547503674089088
aml1994feb50,1994-03-02,1994,3,day,0.537,0.1866738674997451
aml1994feb51,1994-03-02,1994,3,day,8.342,0.970439862951764
aml1994feb52,1994-03-02,1994,3,day,0.328,0.1231980750319987
aml1994feb53,1994-03-02,1994,3,night,0,0
aml1994feb54,1994-03-02,1994,3,night,0.252,0.09760432887441087
aml1994feb55,1994-03-01,1994,3,night,7.835,0.946206553842783
aml1994feb56,1994-03-01,1994,3,day,58.435,1.7740422670421374
aml1994feb57,1994-03-01,1994,3,day,0,0
aml1994feb58,1994-03-01,1994,3,day,0.198,0.07845681805329255
aml1994feb59,1994-03-01,1994,3,day,0,0
aml1994feb6,1994-03-08,1994,3,night,0.34,0.12710479836480765
aml1994feb60,1994-03-01,1994,3,night,0,0
aml1994feb61,1994-03-01,1994,3,night,0,0
aml1994feb62,1994-02-28,1994,2,night,0.172,0.06892761168207182
aml1994feb63,1994-02-28,1994,2,night,4.404,0.732715340349993
aml1994feb64,1994-02-28,1994,2,day,6.226,0.8588979572320035
aml1994feb65,1994-02-28,1994,2,day,2.171,0.5011962420270887
aml1994feb66,1994-02-28,1994,2,day,0.171,0.06855689507236314
aml1994feb67,1994-01-28,1994,1,day,6.358,0.8667597834951082
aml1994feb68,1994-02-28,1994,2,day,0.156,0.06295783408451021
aml1994feb69,1994-02-28,1994,2,night,5.965,0.8429211207599823
aml1994feb7,1994-03-08,1994,3,night,0.92,0.28330122870354957
aml1994feb70,1994-02-27,1994,2,night,0.237,0.09236969962912069
aml1994feb71,1994-02-27,1994,2,day,1.711,0.4331295175804856
aml1994feb72,1994-02-27,1994,2,day,0.18,0.07188200730612536
aml1994feb73,1994-02-27,1994,2,day,1.652,0.42357351973273555
aml1994feb74,1994-02-27,1994,2,day,0.147,0.059563417901267686
aml1994feb75,1994-02-27,1994,2,day,0,0
aml1994feb76,1994-02-27,1994,2,night,0,0
aml1994feb77,1994-02-27,1994,2,night,0,0
aml1994feb78,1994-02-26,1994,2,night,0.212,0.0835026198302674
aml1994feb79,1994-02-26,1994,2,night,0,0
aml1994feb8,1994-03-08,1994,3,night,2.197,0.504742636271688
aml1994feb80,1994-02-26,1994,2,day,0,0
aml1994feb81,1994-02-26,1994,2,day,2.475,0.5409548089261327
aml1994feb82,1994-02-26,1994,2,day,0.83,0.26245108973042947
aml1994feb83,1994-02-26,1994,2,day,0,0
aml1994feb84,1994-02-26,1994,2,night,0.188,0.07481644064517472
aml1994feb85,1994-02-26,1994,2,night,0.181,0.07224989761351482
aml1994feb86,1994-02-25,1994,2,night,0.108,0.04453976039241098
aml1994feb87,1994-02-25,1994,2,day,0.467,0.1664301138432827
aml1994feb88,1994-02-25,1994,2,day,0,0
aml1994feb89,1994-02-25,1994,2,day,0,0
aml1994feb9,1994-03-07,1994,3,day,13.221,1.1529301364227256
aml1994feb90,1994-02-25,1994,2,day,0.341,0.1274287778515989
aml1994feb91,1994-02-25,1994,2,day,0.458,0.1637575239819558
aml1994febsalp,1994-03-02,1994,3,NA,NA,NA
aml1994jan1,1994-01-17,1994,1,night,0.04,0.01703333929878037
aml1994jan10,1994-01-18,1994,1,day,0.951,0.29025726939451807
aml1994jan11,1994-01-18,1994,1,day,2.524,0.5470358997400103
aml1994jan12,1994-01-18,1994,1,day,1.894,0.4614985267830187
aml1994jan13,1994-01-18,1994,1,day,0.109,0.044931546149160055
aml1994jan14,1994-01-18,1994,1,night,0.043,0.018284308426530838
aml1994jan15,1994-01-19,1994,1,night,0.051,0.02160271602824219
aml1994jan16,1994-01-19,1994,1,day,0.073,0.030599721965951062
aml1994jan17,1994-01-19,1994,1,day,0.235,0.09166695759568448
aml1994jan18,1994-01-19,1994,1,day,1.26,0.35410843914740087
aml1994jan19,1994-01-19,1994,1,day,1.133,0.32899085544942874
aml1994jan20,1994-01-19,1994,1,night,3.173,0.6204483847117088
aml1994jan21,1994-01-20,1994,1,night,0.058,0.024485667699166973
aml1994jan22,1994-01-20,1994,1,day,0,0
aml1994jan23,1994-01-20,1994,1,day,3.351,0.6385890832927169
aml1994jan24,1994-01-20,1994,1,day,1.921,0.46553155697354975
aml1994jan25,1994-01-20,1994,1,day,0.175,0.07003786660775509
aml1994jan26,1994-01-21,1994,1,day,0.22,0.08635983067474821
aml1994jan27,1994-01-21,1994,1,day,2.112,0.4930395883176514
aml1994jan28,1994-01-21,1994,1,day,8.068,0.9575115114544798
aml1994jan29,1994-01-21,1994,1,day,3.772,0.6787004349983043
aml1994jan3,1994-01-17,1994,1,day,0,0
aml1994jan30,1994-01-21,1994,1,day,0.707,0.23223352111473358
aml1994jan31,1994-01-21,1994,1,night,0,0
aml1994jan32,1994-01-22,1994,1,night,35.167,1.5583124861605593
aml1994jan33,1994-01-22,1994,1,day,0.318,0.11991541025799107
aml1994jan34,1994-01-22,1994,1,day,0,0
aml1994jan35,1994-01-22,1994,1,day,0,0
aml1994jan36,1994-01-22,1994,1,day,0,0
aml1994jan37,1994-01-22,1994,1,day,83.001,1.9242844562035106
aml1994jan38,1994-01-22,1994,1,day,15.531,1.2182991258851728
aml1994jan39,1994-01-22,1994,1,night,6.028,0.8468317528232574
aml1994jan4,1994-01-17,1994,1,day,0.163,0.06557971472844842
aml1994jan40,1994-01-23,1994,1,night,24.127,1.400140639757697
aml1994jan41,1994-01-23,1994,1,day,8.382,0.9722954286111395
aml1994jan42,1994-01-23,1994,1,day,2.522,0.5467893516312581
aml1994jan43,1994-01-23,1994,1,day,1.012,0.3036279763838898
aml1994jan44,1994-01-23,1994,1,day,2.709,0.5692568333286101
aml1994jan45,1994-01-23,1994,1,day,0.687,0.22711508258912524
aml1994jan46,1994-01-23,1994,1,night,2.657,0.5631249603380444
aml1994jan47,1994-01-24,1994,1,night,79.479,1.9056825713751215
aml1994jan48,1994-01-24,1994,1,night,0.107,0.0441476208787228
aml1994jan49,1994-01-24,1994,1,day,0.092,0.038222638368718455
aml1994jan5,1994-01-17,1994,1,day,0,0
aml1994jan50,1994-01-24,1994,1,day,0,0
aml1994jan51,1994-01-24,1994,1,day,36.932,1.5790057418872046
aml1994jan52,1994-01-24,1994,1,day,0,0
aml1994jan53,1994-01-24,1994,1,day,0,0
aml1994jan54,1994-01-24,1994,1,NA,0,0
aml1994jan55,1994-01-24,1994,1,NA,0.823,0.2607866686549763
aml1994jan56,1994-01-25,1994,1,night,0,0
aml1994jan57,1994-01-25,1994,1,day,1.62,0.41830129131974547
aml1994jan58,1994-01-25,1994,1,day,2.315,0.520483532740792
aml1994jan59,1994-01-25,1994,1,day,1.389,0.37821614974987794
aml1994jan6,1994-01-17,1994,1,day,0.111,0.04571405894086761
aml1994jan60,1994-01-25,1994,1,day,1.567,0.40942586867144337
aml1994jan61,1994-01-25,1994,1,day,0.531,0.18497519069826104
aml1994jan62,1994-01-25,1994,1,day,4.937,0.7735670489260588
aml1994jan63,1994-01-25,1994,1,night,5.559,0.8168376309020351
aml1994jan64,1994-01-26,1994,1,night,77.494,1.8948364609939157
aml1994jan65,1994-01-26,1994,1,day,1.142,0.3308194664958368
aml1994jan66,1994-01-26,1994,1,day,0,0
aml1994jan67,1994-01-26,1994,1,day,0.846,0.26623169668989327
aml1994jan68,1994-01-26,1994,1,day,0.889,0.2762319579218336
aml1994jan69,1994-01-26,1994,1,day,0.508,0.17840134153375525
aml1994jan7,1994-01-17,1994,1,day,0.49,0.17318626841227402
aml1994jan70,1994-01-26,1994,1,day,0,0
aml1994jan72,1994-01-27,1994,1,night,0,0
aml1994jan73,1994-01-27,1994,1,day,2.026,0.4808689236871679
aml1994jan74,1994-01-27,1994,1,day,1.026,0.3066394410242616
aml1994jan75,1994-01-27,1994,1,day,1.647,0.42275394130134825
aml1994jan76,1994-01-27,1994,1,day,4.163,0.7129021250472227
aml1994jan77,1994-01-27,1994,1,day,4.155,0.7122286696195353
aml1994jan78,1994-01-27,1994,1,day,0,0
aml1994jan79,1994-01-27,1994,1,night,40.121,1.61406366749503
aml1994jan8,1994-01-17,1994,1,day,0,0
aml1994jan80,1994-01-28,1994,1,night,0.069,0.028977705208777998
aml1994jan81,1994-01-28,1994,1,day,0,0
aml1994jan82,1994-01-28,1994,1,day,0.116,0.04766419460155998
aml1994jan83,1994-01-28,1994,1,day,0.134,0.05461305455688774
aml1994jan9,1994-01-18,1994,1,night,0.187,0.07445071895459124
aml1994jansalp,1994-01-22,1994,1,NA,NA,NA
aml1994xst10,1994-02-22,1994,2,day,0,0
aml1994xst12,1994-02-22,1994,2,day,0,0
aml1994xst13,1994-02-22,1994,2,day,0.166,0.06669855042299526
aml1994xst14,1994-02-22,1994,2,night,0.166,0.06669855042299526
aml1994xst15,1994-02-23,1994,2,night,10.63,1.0655797147284485
aml1994xst16,1994-02-23,1994,2,night,36.543,1.574528973436864
aml1994xst17,1994-02-23,1994,2,day,44.407,1.6571228093996466
aml1994xst18,1994-02-23,1994,2,day,1.62,0.41830129131974547
aml1994xst19,1994-02-23,1994,2,day,0.973,0.29512708525219117
aml1994xst20,1994-02-23,1994,2,day,0,0
aml1994xst21,1994-02-23,1994,2,day,0,0
aml1994xst22,1994-02-24,1994,2,day,0.373,0.1376705372367551
aml1994xst23,1994-02-24,1994,2,day,0.106,0.04375512696867949
aml1994xst24,1994-02-24,1994,2,day,0.232,0.09061070782840663
aml1994xst26,1994-02-24,1994,2,day,28.854,1.4750025284819432
aml1994xst27,1994-02-24,1994,2,day,0.185,0.07371835034612269
aml1994xst28,1994-02-24,1994,2,night,14.341,1.1858536699341418
aml1994xst29,1994-02-24,1994,2,night,20.379,1.3299873872788033
aml1994xst8,1994-02-22,1994,2,day,0.363,0.13449585583467355
aml1994xst9,1994-02-22,1994,2,day,1.216,0.3455697560563922
aml1995feb1,1995-02-26,1995,2,day,0,0
aml1995feb10,1995-02-27,1995,2,day,8.284,0.9677351317838802
aml1995feb11,1995-02-27,1995,2,day,9.32,1.0136796972911926
aml1995feb12,1995-02-27,1995,2,day,2.43,0.5352941200427705
aml1995feb13,1995-02-27,1995,2,day,3.159,0.6189889203649336
aml1995feb14,1995-02-24,1995,2,night,3.754,0.6770591773921615
aml1995feb16,1995-02-24,1995,2,day,1.604,0.41564097989615434
aml1995feb17,1995-02-24,1995,2,day,6.72,0.8876173003357362
aml1995feb18,1995-02-24,1995,2,day,0.287,0.10957854690438665
aml1995feb19,1995-02-24,1995,2,day,0.533,0.18554215485437514
aml1995feb2,1995-02-26,1995,2,day,1.174,0.3372595397502757
aml1995feb20,1995-02-24,1995,2,night,0.139,0.05652372407910037
aml1995feb21,1995-02-24,1995,2,night,0.088,0.03662889536216113
aml1995feb22,1995-02-23,1995,2,night,0.387,0.14207646107328487
aml1995feb23,1995-02-23,1995,2,day,0,0
aml1995feb24,1995-02-23,1995,2,day,0,0
aml1995feb25,1995-02-23,1995,2,day,0,0
aml1995feb26,1995-02-23,1995,2,day,0,0
aml1995feb27,1995-02-23,1995,2,day,0,0
aml1995feb28,1995-02-23,1995,2,night,0,0
aml1995feb29,1995-02-22,1995,2,night,0.817,0.2593549273080343
aml1995feb3,1995-02-26,1995,2,night,2.216,0.5073160400764136
aml1995feb30,1995-02-22,1995,2,night,0.198,0.07845681805329255
aml1995feb31,1995-02-22,1995,2,day,0.317,0.1195857749617838
aml1995feb32,1995-02-22,1995,2,day,0,0
aml1995feb33,1995-02-22,1995,2,day,0.465,0.16583762469012828
aml1995feb34,1995-02-22,1995,2,day,0.382,0.14050804303817965
aml1995feb35,1995-02-22,1995,2,night,2.049,0.4841574243653807
aml1995feb36,1995-02-22,1995,2,night,0.855,0.26834391395106466
aml1995feb37,1995-02-21,1995,2,night,0,0
aml1995feb38,1995-02-21,1995,2,night,1.176,0.3376588910261423
aml1995feb39,1995-02-21,1995,2,day,0,0
aml1995feb4,1995-02-26,1995,2,night,0.157,0.06333335895174956
aml1995feb40,1995-02-21,1995,2,day,0,0
aml1995feb41,1995-02-21,1995,2,day,0,0
aml1995feb43,1995-02-21,1995,2,day,0,0
aml1995feb44,1995-02-21,1995,2,night,0,0
aml1995feb45,1995-02-21,1995,2,night,0,0
aml1995feb46,1995-02-20,1995,2,night,0,0
aml1995feb47,1995-02-20,1995,2,day,0,0
aml1995feb48,1995-02-20,1995,2,day,2.058,0.48543748107630125
aml1995feb49,1995-02-20,1995,2,day,1.235,0.3492775274679554
aml1995feb5,1995-02-25,1995,2,night,0.891,0.2766915288450397
aml1995feb50,1995-02-20,1995,2,day,1.991,0.47581641303131816
aml1995feb51,1995-02-20,1995,2,day,0.771,0.2482185611900747
aml1995feb52,1995-02-20,1995,2,night,0.286,0.10924096858820329
aml1995feb53,1995-02-20,1995,2,night,0.465,0.16583762469012828
aml1995feb54,1995-02-19,1995,2,night,0,0
aml1995feb55,1995-02-19,1995,2,day,0.206,0.08134730780413249
aml1995feb56,1995-02-19,1995,2,day,5.448,0.8094250287970343
aml1995feb57,1995-02-19,1995,2,day,0.145,0.0588054866759068
aml1995feb58,1995-02-19,1995,2,day,0.866,0.2709116394104812
aml1995feb59,1995-02-19,1995,2,day,0,0
aml1995feb6,1995-02-25,1995,2,day,1.368,0.37438169805088223
aml1995feb60,1995-02-19,1995,2,night,1.508,0.39932753215867883
aml1995feb61,1995-02-19,1995,2,night,0.231,0.09025805293131633
aml1995feb62,1995-02-18,1995,2,night,1.022,0.3057811512549823
aml1995feb63,1995-02-18,1995,2,day,3.006,0.6027109449575575
aml1995feb64,1995-02-18,1995,2,day,0.542,0.1880843737149382
aml1995feb65,1995-02-18,1995,2,day,3.86,0.6866362692622934
aml1995feb66,1995-02-18,1995,2,day,2.536,0.5485122563410355
aml1995feb67,1995-02-18,1995,2,day,4.557,0.7448403967853792
aml1995feb68,1995-02-18,1995,2,night,0.271,0.10414555055400815
aml1995feb69,1995-02-18,1995,2,night,1.238,0.3498600821923312
aml1995feb7,1995-02-25,1995,2,day,0.251,0.0972573096934199
aml1995feb70,1995-02-17,1995,2,night,1.875,0.4586378490256493
aml1995feb71,1995-02-17,1995,2,day,23.592,1.3907938501556698
aml1995feb72,1995-02-17,1995,2,day,1.708,0.43264866001310676
aml1995feb73,1995-02-17,1995,2,day,0.577,0.19783169332890285
aml1995feb74,1995-02-17,1995,2,day,1.68,0.42813479402878873
aml1995feb75,1995-02-17,1995,2,day,0.211,0.08314414314305227
aml1995feb76,1995-02-17,1995,2,night,0.203,0.08026562733984477
aml1995feb77,1995-02-17,1995,2,night,5.235,0.7948364578145615
aml1995feb78,1995-02-16,1995,2,night,0.949,0.28981183911762143
aml1995feb79,1995-02-16,1995,2,day,1.967,0.47231754631684186
aml1995feb8,1995-02-25,1995,2,day,1.925,0.4661258704181992
aml1995feb80,1995-02-16,1995,2,day,44.406,1.6571132448112746
aml1995feb81,1995-02-16,1995,2,day,9.827,1.0345081367791695
aml1995feb82,1995-02-16,1995,2,day,1.298,0.3613500243522664
aml1995feb83,1995-02-16,1995,2,day,4.449,0.7363168079041088
aml1995feb84,1995-02-16,1995,2,night,5.667,0.823930455125564
aml1995feb85,1995-02-16,1995,2,night,0.087,0.03622954408629452
aml1995feb86,1995-02-15,1995,2,night,0.061,0.025715383901340642
aml1995feb87,1995-02-15,1995,2,day,6.959,0.9008585047019916
aml1995feb88,1995-02-15,1995,2,day,1.653,0.4237372499823292
aml1995feb89,1995-02-15,1995,2,day,3.509,0.6540802353065707
aml1995feb9,1995-02-27,1995,2,night,10.934,1.0767860335080792
aml1995feb90,1995-02-15,1995,2,day,2.633,0.5602653978627147
aml1995feb91,1995-02-15,1995,2,night,0.072,0.03019478535675124
aml1995febsalp,1995-02-20,1995,2,NA,NA,NA
aml1995jan1,1995-01-16,1995,1,day,0,0
aml1995jan10,1995-01-17,1995,1,night,0.711,0.23325000954110026
aml1995jan11,1995-01-18,1995,1,night,9.033,1.0014308122463982
aml1995jan12,1995-01-18,1995,1,day,9.549,1.0232112923288885
aml1995jan13,1995-01-18,1995,1,day,114.44,2.062356318085438
aml1995jan14,1995-01-18,1995,1,day,0.403,0.1470576710283599
aml1995jan15,1995-01-18,1995,1,day,1.497,0.39741854235134777
aml1995jan16,1995-01-18,1995,1,day,2.819,0.5819496583733179
aml1995jan17,1995-01-18,1995,1,night,0.057,0.024074987307426243
aml1995jan18,1995-01-19,1995,1,night,0.041,0.017450729510536125
aml1995jan19,1995-01-19,1995,1,day,1.992,0.4759615891924237
aml1995jan2,1995-01-16,1995,1,day,0,0
aml1995jan20,1995-01-19,1995,1,day,0.073,0.030599721965951062
aml1995jan21,1995-01-19,1995,1,day,1.228,0.34791518650169123
aml1995jan22,1995-01-19,1995,1,day,0.846,0.26623169668989327
aml1995jan23,1995-01-19,1995,1,day,1.365,0.3738311450738304
aml1995jan24,1995-01-19,1995,1,day,0.122,0.04999285692014256
aml1995jan25,1995-01-19,1995,1,night,0.144,0.05842602445700535
aml1995jan26,1995-01-20,1995,1,night,0,0
aml1995jan27,1995-01-20,1995,1,day,1.694,0.43039759138696676
aml1995jan28,1995-01-20,1995,1,day,1.331,0.36754227352057667
aml1995jan29,1995-01-20,1995,1,day,2.76,0.5751878449276611
aml1995jan3,1995-01-16,1995,1,day,0.486,0.1720188094245565
aml1995jan30,1995-01-20,1995,1,day,2.683,0.5662017188549129
aml1995jan31,1995-01-20,1995,1,day,11.33,1.0909630765957317
aml1995jan32,1995-01-20,1995,1,night,0,0
aml1995jan33,1995-01-21,1995,1,night,0.031,0.01325866528351651
aml1995jan34,1995-01-21,1995,1,day,0,0
aml1995jan35,1995-01-21,1995,1,day,0.271,0.10414555055400815
aml1995jan36,1995-01-21,1995,1,day,6.922,0.898834838068274
aml1995jan37,1995-01-21,1995,1,day,4.037,0.7021719508577112
aml1995jan38,1995-01-21,1995,1,day,7.453,0.927010868975651
aml1995jan39,1995-01-21,1995,1,night,1.044,0.3104808914626751
aml1995jan4,1995-01-17,1995,1,night,0.044,0.01870049866624337
aml1995jan40,1995-01-22,1995,1,night,0.797,0.25454807710897387
aml1995jan41,1995-01-22,1995,1,night,0.079,0.033021444682910656
aml1995jan42,1995-01-22,1995,1,day,0,0
aml1995jan43,1995-01-22,1995,1,day,1.471,0.3928727454020794
aml1995jan44,1995-01-22,1995,1,day,0.316,0.11925588927793669
aml1995jan45,1995-01-22,1995,1,day,0.396,0.14488541828714224
aml1995jan46,1995-01-22,1995,1,day,0.942,0.288249225571986
aml1995jan47,1995-01-22,1995,1,night,2.063,0.4861469968065727
aml1995jan48,1995-01-23,1995,1,night,0.33,0.12385164096708583
aml1995jan49,1995-01-23,1995,1,day,4.382,0.7309436934277357
aml1995jan5,1995-01-17,1995,1,day,0.161,0.06483221973857385
