Date,Location,Sex,Weight_kg,Moult_score,Year,Month
2013-03-08,Tussock,M,12.2,2,2013,Mar
2013-03-08,Tussock,F,9.2,3,2013,Mar
2013-03-08,Tussock,M,9,1,2013,Mar
2013-03-08,Tussock,F,10.5,3,2013,Mar
2013-03-08,Tussock,F,11,3,2013,Mar
2013-03-08,Tussock,F,9.5,3,2013,Mar
2013-03-08,Tussock,M,12,2,2013,Mar
2013-03-08,Tussock,M,10.6,3,2013,Mar
2013-03-08,Tussock,F,9.7,3,2013,Mar
2013-03-08,Tussock,F,15.2,2,2013,Mar
2013-03-08,Tussock,M,18.8,3,2013,Mar
2013-03-08,Tussock,M,10.8,3,2013,Mar
2013-03-08,Tussock,F,11,3,2013,Mar
2013-03-08,Tussock,F,9,3,2013,Mar
2013-03-08,Tussock,M,15,3,2013,Mar
2013-03-08,Tussock,M,11.2,1,2013,Mar
2013-03-08,Tussock,M,13.5,3,2013,Mar
2013-03-08,Tussock,M,16,3,2013,Mar
2013-03-08,Tussock,F,11,3,2013,Mar
2013-03-08,Tussock,M,13,3,2013,Mar
2013-03-08,Tussock,F,9.8,2,2013,Mar
2013-03-08,Tussock,F,10.8,3,2013,Mar
2013-03-08,Tussock,F,10,2,2013,Mar
2013-03-08,Tussock,M,10.7,1,2013,Mar
2013-03-08,Tussock,F,12,3,2013,Mar
2013-03-08,Tussock,M,14,3,2013,Mar
2013-03-08,Tussock,M,13.6,3,2013,Mar
2013-03-08,Tussock,F,11.6,3,2013,Mar
2013-03-08,Tussock,M,9.4,2,2013,Mar
2013-03-08,Beach,F,11.9,3,2013,Mar
2013-03-08,Beach,M,9.8,1,2013,Mar
2013-03-08,Beach,M,10.5,2,2013,Mar
2013-03-08,Beach,M,12.6,3,2013,Mar
2013-03-08,Beach,M,9.5,3,2013,Mar
2013-03-08,Beach,M,11.6,1,2013,Mar
2013-03-08,Beach,M,12,2,2013,Mar
2013-03-08,Beach,M,13.2,3,2013,Mar
2013-03-08,Beach,F,8.8,1,2013,Mar
2013-03-08,Beach,F,10.8,3,2013,Mar
2013-03-08,Beach,M,11.5,1,2013,Mar
2013-03-08,Beach,M,11.2,3,2013,Mar
2013-03-08,Beach,M,10,3,2013,Mar
2013-03-08,Beach,F,9.2,3,2013,Mar
2013-03-08,Beach,F,10.8,3,2013,Mar
2013-03-08,Beach,F,9,2,2013,Mar
2013-03-08,Beach,F,11,3,2013,Mar
2013-03-08,Beach,F,8.5,2,2013,Mar
2013-03-08,Beach,F,11.4,2,2013,Mar
2013-03-08,Beach,F,10,2,2013,Mar
2013-03-08,Beach,M,10,3,2013,Mar
2013-03-08,Beach,M,10.2,3,2013,Mar
2013-03-08,Beach,F,10.5,2,2013,Mar
2013-03-08,Beach,F,8.2,3,2013,Mar
2013-03-08,Beach,F,11,2,2013,Mar
2013-03-08,Beach,F,9.6,3,2013,Mar
2013-03-08,Beach,F,11.8,3,2013,Mar
2013-03-08,Beach,F,10.4,3,2013,Mar
2013-02-07,Tussock,M,7.1,0,2013,Feb
2013-02-07,Tussock,F,10,1,2013,Feb
2013-02-07,Tussock,F,11,0,2013,Feb
2013-02-07,Tussock,F,6.2,0,2013,Feb
2013-02-07,Tussock,F,8.7,1,2013,Feb
2013-02-07,Tussock,M,9.7,1,2013,Feb
2013-02-07,Tussock,M,11.2,2,2013,Feb
2013-02-07,Tussock,F,9,1,2013,Feb
2013-02-07,Tussock,F,7,1,2013,Feb
2013-02-07,Tussock,M,10.7,1,2013,Feb
2013-02-07,Tussock,M,13.5,2,2013,Feb
2013-02-07,Tussock,F,9.2,1,2013,Feb
2013-02-07,Tussock,M,10.2,1,2013,Feb
2013-02-07,Tussock,M,7.5,1,2013,Feb
2013-02-07,Tussock,M,9,0,2013,Feb
2013-02-07,Tussock,M,9.5,1,2013,Feb
2013-02-07,Tussock,M,12.5,1,2013,Feb
2013-02-07,Tussock,M,8.2,1,2013,Feb
2013-02-07,Tussock,M,10.2,1,2013,Feb
2013-02-07,Tussock,M,11.2,1,2013,Feb
2013-02-07,Tussock,F,10.2,1,2013,Feb
2013-02-07,Tussock,M,12,1,2013,Feb
2013-02-07,Tussock,F,10.5,2,2013,Feb
2013-02-07,Tussock,F,12.5,2,2013,Feb
2013-02-07,Tussock,F,8,2,2013,Feb
2013-02-07,Tussock,M,11.25,0,2013,Feb
2013-02-07,Tussock,M,10.6,1,2013,Feb
2013-02-07,Tussock,M,10,1,2013,Feb
2013-02-07,Tussock,F,11.75,1,2013,Feb
2013-02-07,Tussock,M,9,1,2013,Feb
2013-02-07,Tussock,F,12,2,2013,Feb
2013-02-07,Tussock,M,8.2,1,2013,Feb
2013-02-07,Tussock,M,13,1,2013,Feb
2013-02-07,Tussock,F,7,1,2013,Feb
2013-02-07,Tussock,M,12,2,2013,Feb
2013-02-07,Tussock,F,5.5,0,2013,Feb
2013-02-07,Tussock,F,9,1,2013,Feb
2013-02-07,Tussock,M,8.75,1,2013,Feb
2013-02-07,Tussock,M,9,1,2013,Feb
2013-02-07,Tussock,M,11.2,1,2013,Feb
2013-02-07,Tussock,M,8.5,1,2013,Feb
2013-02-07,Tussock,M,14,0,2013,Feb
2013-02-07,Tussock,M,9.5,0,2013,Feb
2013-02-07,Tussock,M,5.6,1,2013,Feb
2013-02-07,Tussock,F,11,1,2013,Feb
2013-02-07,Tussock,M,8,1,2013,Feb
2013-02-07,Tussock,F,8,1,2013,Feb
2013-02-07,Tussock,F,10.8,1,2013,Feb
2013-02-07,Tussock,M,10.5,1,2013,Feb
2013-02-07,Tussock,M,6,1,2013,Feb
2013-02-07,Beach,F,11.1,1,2013,Feb
2013-02-07,Beach,F,7.5,1,2013,Feb
2013-02-07,Beach,M,5.4,0,2013,Feb
2013-02-07,Beach,M,12,1,2013,Feb
2013-02-07,Beach,F,5.5,1,2013,Feb
2013-02-07,Beach,M,7.8,0,2013,Feb
2013-02-07,Beach,M,9.3,1,2013,Feb
2013-02-07,Beach,M,9.3,1,2013,Feb
2013-02-07,Beach,F,7.4,1,2013,Feb
2013-02-07,Beach,M,12.8,1,2013,Feb
2013-02-07,Beach,F,8.2,0,2013,Feb
2013-02-07,Beach,F,9,1,2013,Feb
2013-02-07,Beach,M,9,1,2013,Feb
2013-02-07,Beach,F,10.6,1,2013,Feb
2013-02-07,Beach,F,6,0,2013,Feb
2013-02-07,Beach,F,11,0,2013,Feb
2013-02-07,Beach,M,7.75,0,2013,Feb
2013-02-07,Beach,M,11.8,0,2013,Feb
2013-02-07,Beach,M,7.2,0,2013,Feb
2013-02-07,Beach,F,10.5,1,2013,Feb
2013-02-07,Beach,F,11.25,0,2013,Feb
2013-02-07,Beach,F,9,1,2013,Feb
2013-02-07,Beach,F,10,1,2013,Feb
2013-02-07,Beach,F,8.7,1,2013,Feb
2013-02-07,Beach,M,7.2,0,2013,Feb
2013-02-07,Beach,F,11.5,0,2013,Feb
2013-02-07,Beach,F,10,1,2013,Feb
2013-02-07,Beach,M,12.5,1,2013,Feb
2013-02-07,Beach,M,8.5,0,2013,Feb
2013-02-07,Beach,F,12.5,0,2013,Feb
2013-02-07,Beach,F,8.25,1,2013,Feb
2013-02-07,Beach,M,10.5,1,2013,Feb
2013-02-07,Beach,M,11.5,2,2013,Feb
2013-02-07,Beach,F,5.7,0,2013,Feb
2013-02-07,Beach,F,11.75,1,2013,Feb
2013-02-07,Beach,F,7.5,0,2013,Feb
2013-02-07,Beach,F,10.5,2,2013,Feb
2013-02-07,Beach,M,12,1,2013,Feb
2013-02-07,Beach,F,9,0,2013,Feb
2013-02-07,Beach,F,9,1,2013,Feb
2013-02-07,Beach,F,12,1,2013,Feb
2013-02-07,Beach,M,10.5,0,2013,Feb
2013-02-07,Beach,M,10.25,1,2013,Feb
2013-02-07,Beach,F,9.5,1,2013,Feb
2013-02-07,Beach,F,8.25,1,2013,Feb
2013-02-07,Beach,F,9,0,2013,Feb
2013-02-07,Beach,M,13,2,2013,Feb
2013-02-07,Beach,F,7.5,0,2013,Feb
2013-02-07,Beach,M,11,1,2013,Feb
2013-02-07,Beach,F,11.5,0,2013,Feb
2013-01-08,Tussock,M,7,0,2013,Jan
2013-01-08,Tussock,F,5.5,1,2013,Jan
2013-01-08,Tussock,F,7.8,1,2013,Jan
2013-01-08,Tussock,F,5,0,2013,Jan
2013-01-08,Tussock,F,8.4,1,2013,Jan
2013-01-08,Tussock,M,9.6,0,2013,Jan
2013-01-08,Tussock,F,7,0,2013,Jan
2013-01-08,Tussock,F,7,0,2013,Jan
2013-01-08,Tussock,F,8.4,1,2013,Jan
2013-01-08,Tussock,F,9.5,0,2013,Jan
2013-01-08,Tussock,F,6.8,0,2013,Jan
2013-01-08,Tussock,M,10.6,1,2013,Jan
2013-01-08,Tussock,M,7,0,2013,Jan
2013-01-08,Tussock,F,7.1,0,2013,Jan
2013-01-08,Tussock,M,9,0,2013,Jan
2013-01-08,Tussock,F,5.9,1,2013,Jan
2013-01-08,Tussock,M,6.9,0,2013,Jan
2013-01-08,Tussock,M,7,1,2013,Jan
2013-01-08,Tussock,F,6.1,0,2013,Jan
2013-01-08,Tussock,M,9.6,1,2013,Jan
2013-01-08,Tussock,F,4.7,1,2013,Jan
2013-01-08,Tussock,M,8.5,1,2013,Jan
2013-01-08,Tussock,F,5.7,0,2013,Jan
2013-01-08,Tussock,M,4.5,0,2013,Jan
2013-01-08,Tussock,M,11,0,2013,Jan
2013-01-08,Tussock,F,10.5,0,2013,Jan
2013-01-08,Tussock,F,5,0,2013,Jan
2013-01-08,Tussock,F,5.5,0,2013,Jan
2013-01-08,Tussock,M,10.5,0,2013,Jan
2013-01-08,Tussock,F,7.8,0,2013,Jan
2013-01-08,Tussock,F,6.8,0,2013,Jan
2013-01-08,Tussock,M,8.4,0,2013,Jan
2013-01-08,Tussock,M,5.1,0,2013,Jan
2013-01-08,Tussock,M,6.4,0,2013,Jan
2013-01-08,Tussock,M,9.5,0,2013,Jan
2013-01-08,Tussock,M,7.4,0,2013,Jan
2013-01-08,Tussock,M,6,0,2013,Jan
2013-01-08,Tussock,M,8.5,0,2013,Jan
2013-01-08,Tussock,M,5.6,0,2013,Jan
2013-01-08,Tussock,M,10,0,2013,Jan
2013-01-08,Tussock,F,6.8,0,2013,Jan
2013-01-08,Tussock,M,10,0,2013,Jan
2013-01-08,Tussock,F,6,0,2013,Jan
2013-01-08,Tussock,M,4,0,2013,Jan
2013-01-08,Tussock,F,7.5,0,2013,Jan
2013-01-08,Tussock,F,7.3,0,2013,Jan
2013-01-08,Tussock,M,6.3,0,2013,Jan
2013-01-08,Tussock,F,5.6,0,2013,Jan
2013-01-08,Beach,M,6.75,0,2013,Jan
2013-01-08,Beach,M,8.7,0,2013,Jan
2013-01-08,Beach,M,4.4,0,2013,Jan
2013-01-08,Beach,M,8,0,2013,Jan
2013-01-08,Beach,F,8.8,0,2013,Jan
2013-01-08,Beach,F,6.2,0,2013,Jan
2013-01-08,Beach,M,5.1,0,2013,Jan
2013-01-08,Beach,F,6,0,2013,Jan
2013-01-08,Beach,F,9.6,0,2013,Jan
2013-01-08,Beach,F,5.4,1,2013,Jan
2013-01-08,Beach,F,8,0,2013,Jan
2013-01-08,Beach,F,4.8,0,2013,Jan
2013-01-08,Beach,F,8.2,0,2013,Jan
2013-01-08,Beach,F,7.4,0,2013,Jan
2013-01-08,Beach,M,5.5,0,2013,Jan
2013-01-08,Beach,M,7.8,0,2013,Jan
2013-01-08,Beach,M,5.7,0,2013,Jan
2013-01-08,Beach,M,7.2,0,2013,Jan
2013-01-08,Beach,M,7.6,0,2013,Jan
2013-01-08,Beach,M,6.4,0,2013,Jan
2013-01-08,Beach,F,8.3,1,2013,Jan
2013-01-08,Beach,F,6,0,2013,Jan
2013-01-08,Beach,M,7.4,1,2013,Jan
2013-01-08,Beach,F,4,0,2013,Jan
2013-01-08,Beach,F,7.1,0,2013,Jan
2013-01-08,Beach,M,7.2,1,2013,Jan
2013-01-08,Beach,M,8.3,0,2013,Jan
2013-01-08,Beach,M,10.25,0,2013,Jan
2013-01-08,Beach,F,8.7,0,2013,Jan
2013-01-08,Beach,F,6.7,1,2013,Jan
2013-01-08,Beach,M,5.9,1,2013,Jan
2013-01-08,Beach,F,8.1,0,2013,Jan
2013-01-08,Beach,F,5.25,0,2013,Jan
2013-01-08,Beach,F,5.8,0,2013,Jan
2013-01-08,Beach,F,4.3,0,2013,Jan
2013-01-08,Beach,M,4.8,0,2013,Jan
2013-01-08,Beach,F,8,0,2013,Jan
2013-01-08,Beach,F,5.8,0,2013,Jan
2013-01-08,Beach,F,5.2,0,2013,Jan
2013-01-08,Beach,F,6,0,2013,Jan
2013-01-08,Beach,M,5.5,0,2013,Jan
2013-01-08,Beach,M,7.5,0,2013,Jan
2013-01-08,Beach,M,5.9,0,2013,Jan
2013-01-08,Beach,M,6.6,0,2013,Jan
2013-01-08,Beach,F,3.7,0,2013,Jan
2013-01-08,Beach,M,5,0,2013,Jan
2013-01-08,Beach,F,6,0,2013,Jan
2013-01-08,Beach,F,6.4,0,2013,Jan
2013-01-08,Beach,M,4.7,0,2013,Jan
2013-01-08,Beach,F,6.3,0,2013,Jan
2013-01-08,Tussock,F,6.4,0,2013,Jan
2013-01-08,Tussock,F,4.9,0,2013,Jan
2012-03-08,Tussock,M,18.6,3,2012,Mar
2012-03-08,Tussock,F,10.5,2,2012,Mar
2012-03-08,Tussock,F,11.1,3,2012,Mar
2012-03-08,Tussock,F,14,3,2012,Mar
2012-03-08,Tussock,M,12.5,3,2012,Mar
2012-03-08,Tussock,M,15.5,3,2012,Mar
2012-03-08,Tussock,M,11.3,2,2012,Mar
2012-03-08,Tussock,F,14.4,3,2012,Mar
2012-03-08,Tussock,M,9.6,1,2012,Mar
2012-03-08,Tussock,F,12.6,3,2012,Mar
2012-03-08,Tussock,F,12.5,3,2012,Mar
2012-03-08,Tussock,F,12.6,3,2012,Mar
2012-03-08,Tussock,F,11.6,3,2012,Mar
2012-03-08,Tussock,M,13.2,2,2012,Mar
2012-03-08,Tussock,M,12,3,2012,Mar
2012-03-08,Tussock,M,14.8,3,2012,Mar
2012-03-08,Tussock,F,12.8,3,2012,Mar
2012-03-08,Tussock,M,15.7,3,2012,Mar
2012-03-08,Tussock,M,16.8,3,2012,Mar
2012-03-08,Tussock,M,14.3,2,2012,Mar
2012-03-08,Tussock,F,13.1,3,2012,Mar
2012-03-08,Tussock,M,16.3,3,2012,Mar
2012-03-08,Tussock,M,14,3,2012,Mar
2012-03-08,Tussock,M,10,3,2012,Mar
2012-03-08,Tussock,F,15.1,3,2012,Mar
2012-03-08,Tussock,F,16.4,3,2012,Mar
2012-03-08,Tussock,M,10.8,1,2012,Mar
2012-03-08,Tussock,F,10.7,2,2012,Mar
2012-03-08,Tussock,F,14.5,3,2012,Mar
2012-03-08,Tussock,M,17.5,3,2012,Mar
2012-03-08,Tussock,M,16.1,3,2012,Mar
2012-03-08,Tussock,M,19.4,3,2012,Mar
2012-03-08,Tussock,M,15.4,2,2012,Mar
2012-03-08,Tussock,M,18.2,3,2012,Mar
2012-03-08,Tussock,M,14.2,3,2012,Mar
2012-03-08,Tussock,F,15.6,3,2012,Mar
2012-03-08,Beach,F,12.1,3,2012,Mar
2012-03-08,Beach,M,12.5,3,2012,Mar
2012-03-08,Beach,F,12.2,3,2012,Mar
2012-03-08,Beach,M,15.4,3,2012,Mar
2012-03-08,Beach,M,13.2,3,2012,Mar
2012-03-08,Beach,F,12.3,3,2012,Mar
2012-03-08,Beach,M,11.2,1,2012,Mar
2012-03-08,Beach,M,12.6,3,2012,Mar
2012-03-08,Beach,F,11.8,3,2012,Mar
2012-03-08,Beach,M,17,3,2012,Mar
2012-03-08,Beach,M,18.8,3,2012,Mar
2012-03-08,Beach,M,14.6,3,2012,Mar
2012-03-08,Beach,F,9.7,3,2012,Mar
2012-03-08,Beach,F,14.4,3,2012,Mar
2012-03-08,Beach,F,16.1,3,2012,Mar
2012-03-08,Beach,F,13.8,3,2012,Mar
2012-03-08,Beach,F,11.8,3,2012,Mar
2012-03-08,Beach,M,19.2,3,2012,Mar
2012-03-08,Beach,M,16.2,3,2012,Mar
2012-03-08,Beach,F,11.8,3,2012,Mar
2012-03-08,Beach,F,10.2,3,2012,Mar
2012-03-08,Beach,F,10.2,2,2012,Mar
2012-03-08,Beach,M,16.8,3,2012,Mar
2012-03-08,Beach,F,8.9,3,2012,Mar
2012-03-08,Beach,F,15.6,3,2012,Mar
2012-03-08,Beach,M,11.3,3,2012,Mar
2012-03-08,Beach,M,12.8,3,2012,Mar
2012-03-08,Beach,M,17.5,3,2012,Mar
2012-03-08,Beach,F,14.25,3,2012,Mar
2012-03-08,Beach,F,12,3,2012,Mar
2012-03-08,Beach,F,12.9,3,2012,Mar
2012-03-08,Beach,F,11.8,3,2012,Mar
2012-03-08,Beach,M,8.6,0,2012,Mar
2012-03-08,Beach,M,21,3,2012,Mar
2012-03-08,Beach,M,11.8,3,2012,Mar
2012-03-08,Beach,M,14.5,3,2012,Mar
2012-03-08,Beach,F,15.7,3,2012,Mar
2012-03-08,Tussock,M,12.4,3,2012,Mar
2012-03-08,Tussock,M,15.1,3,2012,Mar
2012-03-08,Tussock,M,14,3,2012,Mar
2012-03-08,Tussock,F,12.2,3,2012,Mar
2012-03-08,Tussock,M,12.3,3,2012,Mar
2012-03-08,Tussock,M,9.4,2,2012,Mar
2012-03-08,Tussock,F,10,3,2012,Mar
2012-03-08,Tussock,F,13,2,2012,Mar
2012-03-08,Tussock,M,17.1,3,2012,Mar
2012-03-08,Tussock,F,13.4,3,2012,Mar
2012-03-08,Tussock,F,12.5,2,2012,Mar
2012-03-08,Tussock,F,12.9,3,2012,Mar
2012-03-08,Beach,M,13.7,3,2012,Mar
2012-03-08,Beach,M,15,3,2012,Mar
2012-03-08,Beach,M,16.1,3,2012,Mar
2012-03-08,Beach,M,11.3,2,2012,Mar
2012-03-08,Beach,M,13.2,3,2012,Mar
2012-03-08,Beach,F,11.6,3,2012,Mar
2012-03-08,Beach,M,12,3,2012,Mar
2012-03-08,Beach,M,12.6,2,2012,Mar
2012-03-08,Beach,F,11.7,3,2012,Mar
2012-03-08,Beach,F,10.9,3,2012,Mar
2012-03-08,Beach,M,15.2,2,2012,Mar
2012-03-08,Beach,F,14,3,2012,Mar
2012-03-08,Beach,F,14,3,2012,Mar
2012-03-08,Tussock,M,13.9,3,2012,Mar
2012-03-08,Tussock,M,10.3,1,2012,Mar
2012-02-08,Tussock,M,11.6,0,2012,Feb
2012-02-08,Tussock,M,14,0,2012,Feb
2012-02-08,Tussock,M,9,0,2012,Feb
2012-02-08,Tussock,F,8.9,0,2012,Feb
2012-02-08,Tussock,M,11.4,0,2012,Feb
2012-02-08,Tussock,F,11.3,0,2012,Feb
2012-02-08,Tussock,M,14.6,0,2012,Feb
2012-02-08,Tussock,M,13,0,2012,Feb
2012-02-08,Tussock,M,14.7,0,2012,Feb
2012-02-08,Tussock,F,11.8,0,2012,Feb
2012-02-08,Tussock,F,10.6,0,2012,Feb
2012-02-08,Tussock,M,13.3,0,2012,Feb
2012-02-08,Tussock,M,14.6,0,2012,Feb
2012-02-08,Tussock,F,8.2,0,2012,Feb
2012-02-08,Tussock,M,15.7,0,2012,Feb
2012-02-08,Tussock,F,10.1,0,2012,Feb
2012-02-08,Tussock,M,13.4,0,2012,Feb
2012-02-08,Tussock,F,11.1,0,2012,Feb
2012-02-08,Tussock,M,13.5,0,2012,Feb
2012-02-08,Tussock,F,13.1,0,2012,Feb
2012-02-08,Tussock,M,12.8,0,2012,Feb
2012-02-08,Tussock,F,10.5,0,2012,Feb
2012-02-08,Tussock,M,12.6,0,2012,Feb
2012-02-08,Tussock,F,11.8,0,2012,Feb
2012-02-08,Tussock,F,9.4,0,2012,Feb
2012-02-08,Tussock,F,13.1,0,2012,Feb
2012-02-08,Tussock,M,16,0,2012,Feb
2012-02-08,Tussock,F,12.4,0,2012,Feb
2012-02-08,Beach,M,10.3,0,2012,Feb
2012-02-08,Beach,F,9.5,0,2012,Feb
2012-02-08,Beach,M,11.6,0,2012,Feb
2012-02-08,Beach,F,13.1,0,2012,Feb
2012-02-08,Beach,F,12,0,2012,Feb
2012-02-08,Beach,F,9.7,0,2012,Feb
2012-02-08,Beach,M,14.3,0,2012,Feb
2012-02-08,Beach,M,12.4,0,2012,Feb
2012-02-08,Beach,M,12,0,2012,Feb
2012-02-08,Beach,F,11.8,0,2012,Feb
2012-02-08,Beach,M,7,0,2012,Feb
2012-02-08,Beach,M,4,0,2012,Feb
2012-02-08,Beach,M,14.2,0,2012,Feb
2012-02-08,Beach,F,10.1,0,2012,Feb
2012-02-08,Beach,F,8.6,0,2012,Feb
2012-02-08,Beach,M,16,0,2012,Feb
2012-02-08,Beach,M,14.2,0,2012,Feb
2012-02-08,Beach,F,13.3,0,2012,Feb
2012-02-08,Beach,F,11.5,0,2012,Feb
2012-02-08,Beach,M,6.4,0,2012,Feb
2012-02-08,Beach,M,11.4,0,2012,Feb
2012-02-08,Beach,M,11,0,2012,Feb
2012-02-08,Beach,F,10.8,0,2012,Feb
2012-02-08,Beach,F,9.1,0,2012,Feb
2012-02-08,Beach,M,14.2,0,2012,Feb
2012-02-08,Tussock,M,7.3,0,2012,Feb
2012-02-08,Tussock,M,13.3,0,2012,Feb
2012-02-08,Tussock,F,10,0,2012,Feb
2012-02-08,Tussock,M,13.3,0,2012,Feb
2012-02-08,Tussock,M,17.8,0,2012,Feb
2012-02-08,Tussock,M,10.6,0,2012,Feb
2012-02-08,Tussock,M,11.8,0,2012,Feb
2012-02-08,Tussock,F,11,0,2012,Feb
2012-02-08,Tussock,F,11.8,0,2012,Feb
2012-02-08,Tussock,F,12.2,0,2012,Feb
2012-02-08,Tussock,M,8.1,0,2012,Feb
2012-02-08,Tussock,F,10.5,0,2012,Feb
2012-02-08,Tussock,M,13.6,0,2012,Feb
2012-02-08,Tussock,F,8.9,0,2012,Feb
2012-02-08,Tussock,M,12.4,0,2012,Feb
2012-02-08,Tussock,F,10.1,0,2012,Feb
2012-02-08,Tussock,M,12.1,0,2012,Feb
2012-02-08,Tussock,F,10,0,2012,Feb
2012-02-08,Beach,F,7.2,0,2012,Feb
2012-02-08,Beach,M,11,0,2012,Feb
2012-02-08,Beach,F,12.7,0,2012,Feb
2012-02-08,Beach,F,9.9,0,2012,Feb
2012-02-08,Beach,F,9.8,0,2012,Feb
2012-02-08,Beach,M,11,0,2012,Feb
2012-02-08,Beach,M,9.8,0,2012,Feb
2012-02-08,Beach,F,12.8,0,2012,Feb
2012-02-08,Beach,F,10.8,0,2012,Feb
2012-02-08,Beach,M,12.6,0,2012,Feb
2012-02-08,Beach,M,12.7,0,2012,Feb
2012-02-08,Beach,M,16.1,0,2012,Feb
2012-02-08,Beach,M,12.2,0,2012,Feb
2012-02-08,Beach,F,10.6,0,2012,Feb
2012-02-08,Beach,F,12.7,0,2012,Feb
2012-02-08,Beach,F,10.7,0,2012,Feb
2012-02-08,Beach,M,13.2,0,2012,Feb
2012-02-08,Beach,M,9.6,0,2012,Feb
2012-02-08,Beach,M,11.2,0,2012,Feb
2012-02-08,Beach,M,11.1,0,2012,Feb
2012-02-08,Beach,M,11.4,0,2012,Feb
2012-02-08,Beach,M,10.5,0,2012,Feb
2012-02-08,Beach,F,9.4,0,2012,Feb
2012-02-08,Beach,M,13.3,0,2012,Feb
2012-02-08,Beach,F,9.5,0,2012,Feb
2012-02-08,Tussock,F,10.6,0,2012,Feb
2012-02-08,Tussock,M,14.6,0,2012,Feb
2012-02-08,Tussock,M,13.2,0,2012,Feb
2012-02-08,Tussock,M,11.7,0,2012,Feb
2012-01-08,Tussock,F,6.4,0,2012,Jan
2012-01-08,Tussock,F,8.1,0,2012,Jan
2012-01-08,Tussock,M,7.1,0,2012,Jan
2012-01-08,Tussock,M,7.8,0,2012,Jan
2012-01-08,Tussock,F,6.3,0,2012,Jan
2012-01-08,Tussock,M,10.3,0,2012,Jan
2012-01-08,Tussock,F,8.9,0,2012,Jan
2012-01-08,Tussock,M,10.2,0,2012,Jan
2012-01-08,Tussock,F,9.6,0,2012,Jan
2012-01-08,Tussock,F,8.5,0,2012,Jan
2012-01-08,Tussock,M,5.8,0,2012,Jan
2012-01-08,Tussock,M,9.1,0,2012,Jan
2012-01-08,Tussock,M,8.1,0,2012,Jan
2012-01-08,Tussock,F,8.2,0,2012,Jan
2012-01-08,Tussock,M,9.4,0,2012,Jan
2012-01-08,Tussock,F,7.5,0,2012,Jan
2012-01-08,Tussock,F,8.3,0,2012,Jan
2012-01-08,Tussock,F,7.9,0,2012,Jan
2012-01-08,Tussock,F,4.5,0,2012,Jan
2012-01-08,Tussock,F,6.7,0,2012,Jan
2012-01-08,Beach,F,4.3,0,2012,Jan
2012-01-08,Beach,F,9,0,2012,Jan
2012-01-08,Beach,M,8.9,0,2012,Jan
2012-01-08,Beach,F,7,0,2012,Jan
2012-01-08,Beach,M,5,0,2012,Jan
2012-01-08,Beach,M,4.9,0,2012,Jan
2012-01-08,Beach,M,8.1,0,2012,Jan
2012-01-08,Beach,F,6.9,0,2012,Jan
2012-01-08,Beach,M,6.1,0,2012,Jan
2012-01-08,Beach,F,8.6,0,2012,Jan
2012-01-08,Beach,F,7.9,0,2012,Jan
2012-01-08,Beach,F,9.1,0,2012,Jan
2012-01-08,Beach,M,6.3,0,2012,Jan
2012-01-08,Beach,F,5.9,0,2012,Jan
2012-01-08,Beach,M,5.1,0,2012,Jan
2012-01-08,Beach,F,9.3,0,2012,Jan
2012-01-08,Beach,M,9.5,0,2012,Jan
2012-01-08,Beach,F,5.5,0,2012,Jan
2012-01-08,Beach,F,9.2,0,2012,Jan
2012-01-08,Beach,F,9.3,0,2012,Jan
2012-01-08,Beach,F,7.6,0,2012,Jan
2012-01-08,Beach,M,9.3,0,2012,Jan
2012-01-08,Beach,M,11.9,0,2012,Jan
2012-01-08,Beach,M,10.3,0,2012,Jan
2012-01-08,Beach,M,10.1,0,2012,Jan
2012-01-08,Beach,M,9.6,0,2012,Jan
2012-01-08,Tussock,M,9.1,0,2012,Jan
2012-01-08,Tussock,F,7.1,0,2012,Jan
2012-01-08,Tussock,M,11.9,0,2012,Jan
2012-01-08,Tussock,F,9.4,0,2012,Jan
2012-01-08,Tussock,F,6.1,0,2012,Jan
2012-01-08,Tussock,M,6.9,0,2012,Jan
2012-01-08,Tussock,F,6.4,0,2012,Jan
2012-01-08,Tussock,F,6.9,0,2012,Jan
2012-01-08,Tussock,M,13.1,0,2012,Jan
2012-01-08,Tussock,M,9.7,0,2012,Jan
2012-01-08,Tussock,F,8,0,2012,Jan
2012-01-08,Tussock,F,8.3,0,2012,Jan
2012-01-08,Tussock,F,8.6,0,2012,Jan
2012-01-08,Tussock,M,8.9,0,2012,Jan
2012-01-08,Tussock,M,8.9,0,2012,Jan
2012-01-08,Tussock,F,9,0,2012,Jan
2012-01-08,Tussock,M,7.6,0,2012,Jan
2012-01-08,Tussock,M,9.3,0,2012,Jan
2012-01-08,Tussock,M,9.4,0,2012,Jan
2012-01-08,Tussock,M,10,0,2012,Jan
2012-01-08,Tussock,F,6.5,0,2012,Jan
2012-01-08,Tussock,M,9.6,0,2012,Jan
2012-01-08,Tussock,M,7.9,0,2012,Jan
2012-01-08,Tussock,M,8.1,0,2012,Jan
2012-01-08,Tussock,M,9.8,0,2012,Jan
2012-01-08,Beach,M,8.8,0,2012,Jan
2012-01-08,Beach,F,6.5,0,2012,Jan
2012-01-08,Beach,M,8,0,2012,Jan
2012-01-08,Beach,F,8.1,0,2012,Jan
2012-01-08,Beach,M,6.8,0,2012,Jan
2012-01-08,Beach,F,6.4,0,2012,Jan
2012-01-08,Beach,M,8.5,0,2012,Jan
